Text,Link
"Triều Tiên cam kết sát cánh với Nga, gọi cuộc tấn công Kursk là 'hành động khủng bố'",https://tuoitre.vn/trieu-tien-len-an-viec-ukraine-tan-cong-nga-la-hanh-dong-khung-bo-2024081815454765.htm
"Lãnh đạo tỉnh Quảng Đông tiếp đón trọng thị Tổng Bí thư, Chủ tịch nước Tô Lâm",https://tuoitre.vn/lanh-dao-tinh-quang-dong-tiep-don-trong-thi-tong-bi-thu-chu-tich-nuoc-to-lam-20240818145910086.htm
"Đức: Vòng đu quay bất ngờ bốc cháy, hơn 30 người bị thương",https://tuoitre.vn/duc-vong-du-quay-bat-ngo-boc-chay-hon-30-nguoi-bi-thuong-20240818144456839.htm
"Tổng Bí thư, Chủ tịch nước Tô Lâm và phu nhân thăm di tích cách mạng tại Quảng Châu",https://tuoitre.vn/tong-bi-thu-chu-tich-nuoc-to-lam-va-phu-nhan-tham-di-tich-cach-mang-tai-quang-chau-2024081812214514.htm
"Ông Kim Jong Un ôm chầm, chăm lo trẻ em sơ tán từ vùng lũ lụt",https://tuoitre.vn/ong-kim-jong-un-tham-tre-em-so-tan-tu-vung-lu-lut-trieu-tien-20240818112607175.htm
Người dân Hàn Quốc đổ xô về sống ở biên giới Hàn - Triều,https://tuoitre.vn/du-cang-thang-nguoi-dan-han-quoc-van-do-ve-song-o-bien-gioi-han-trieu-20240818113815829.htm
Núi lửa phun sau trận động đất mạnh 7 độ ở Nga,https://tuoitre.vn/nui-lua-phun-sau-tran-dong-dat-manh-7-do-o-nga-20240818110039971.htm
Ukraine thiệt hại nặng khi tấn công vùng Kursk của Nga,https://tuoitre.vn/ukraine-thiet-hai-nang-khi-tan-cong-vung-kursk-cua-nga-20240818102623492.htm
Tân Thủ tướng Thái Lan Paetongtarn tay trong tay cùng cha Thaksin trong ngày được bổ nhiệm,https://tuoitre.vn/tan-thu-tuong-thai-lan-paetongtarn-tay-trong-tay-cung-cha-thaksin-trong-ngay-duoc-bo-nhiem-20240818102322621.htm
"Tổng Bí thư, Chủ tịch nước Tô Lâm và phu nhân đến Quảng Châu, bắt đầu thăm Trung Quốc",https://tuoitre.vn/tong-bi-thu-chu-tich-nuoc-to-lam-va-phu-nhan-den-quang-chau-bat-dau-tham-trung-quoc-20240818092407592.htm
Thái Lan bắt nghi phạm người Việt liên quan vụ cướp trị giá 58 tỉ đồng,https://tuoitre.vn/thai-lan-bat-nghi-pham-nguoi-viet-lien-quan-vu-cuop-tri-gia-58-ti-dong-20240818075050322.htm
Sáng kiến kinh tế của bà Harris có gì?,https://tuoitre.vn/sang-kien-kinh-te-cua-ba-harris-co-gi-20240817231608087.htm
Alibaba và 'chiêu' miễn phí giao hàng quốc tế,https://tuoitre.vn/alibaba-va-chieu-mien-phi-giao-hang-quoc-te-2024081723124607.htm
Tin tức thế giới 18-8: 'Khu vực nhân đạo' cho 2 triệu người dân Gaza chỉ còn 41km²,https://tuoitre.vn/tin-tuc-the-gioi-18-8-khu-vuc-nhan-dao-cho-2-trieu-nguoi-dan-gaza-chi-con-41km2-20240818070058336.htm
"Sáng nay Tổng Bí thư, Chủ tịch nước Tô Lâm và phu nhân thăm Trung Quốc",https://tuoitre.vn/sang-nay-tong-bi-thu-chu-tich-nuoc-to-lam-va-phu-nhan-tham-trung-quoc-20240817204030334.htm
Campuchia triển khai an ninh lớn phòng ngừa biểu tình ở Phnom Penh ngày 18-8,https://tuoitre.vn/campuchia-trien-khai-an-ninh-lon-phong-ngua-bieu-tinh-o-phnom-penh-ngay-18-8-2024081723202728.htm
Lãnh đạo Chechnya biến xe Tesla thành xe chiến đấu gửi đến chiến trường Ukraine,https://tuoitre.vn/lanh-dao-chechnya-bien-xe-tesla-thanh-xe-chien-dau-gui-den-chien-truong-ukraine-20240817225351467.htm
Ông Trump và bà Harris 'song đấu' cuối tuần tại bang chiến địa Pennsylvania,https://tuoitre.vn/ong-trump-va-ba-harris-song-dau-cuoi-tuan-tai-bang-chien-dia-pennsylvania-20240817211405008.htm
Dân vùng Kursk của Nga tức giận vì không rõ tình hình chiến sự,https://tuoitre.vn/dan-vung-kursk-cua-nga-tuc-gian-vi-khong-ro-tinh-hinh-chien-su-20240817205701192.htm
Chiến sự Dải Gaza: Số người Palestine thiệt mạng vượt qua 40.000,https://tuoitre.vn/chien-su-dai-gaza-so-nguoi-palestine-thiet-mang-vuot-qua-40-000-20240817194243722.htm
"Ukraine củng cố vùng chiếm được tại Kursk, Nga tiến thêm ở phía đông",https://tuoitre.vn/ukraine-cung-co-vung-chiem-duoc-tai-kursk-nga-tien-them-o-phia-dong-20240817183345176.htm
Nhiều doanh nghiệp Trung Quốc thấy cơ hội làm ăn tốt ở Việt Nam,https://tuoitre.vn/nhieu-doanh-nghiep-trung-quoc-thay-co-hoi-lam-an-tot-o-viet-nam-20240817172837803.htm
"Con gái làm thủ tướng, ông Thaksin lại được ân xá từ ngày mai",https://tuoitre.vn/con-gai-lam-thu-tuong-ong-thaksin-lai-duoc-an-xa-tu-ngay-mai-20240817163452723.htm
Nga tố Ukraine dùng rocket Mỹ đánh sập cầu ở vùng Kursk,https://tuoitre.vn/nga-to-ukraine-dung-rocket-my-danh-sap-cau-o-vung-kursk-20240817145808822.htm
Bà Harris công bố đề xuất chính sách kinh tế trái ngược ông Trump,https://tuoitre.vn/ba-harris-cong-bo-de-xuat-chinh-sach-kinh-te-trai-nguoc-ong-trump-20240817141140958.htm
Ngành y tế toàn Ấn Độ đình công 24 giờ,https://tuoitre.vn/nganh-y-te-toan-an-do-dinh-cong-24-gio-2024081711115984.htm
Ngắm vẻ đẹp mong manh của thiên nhiên,https://tuoitre.vn/ngam-ve-dep-mong-manh-cua-thien-nhien-20240817100200333.htm
Trọng trách trên vai bà Paetongtarn Shinawatra,https://tuoitre.vn/trong-trach-tren-vai-ba-paetongtarn-shinawatra-2024081700291938.htm
Indonesia tổ chức quốc khánh tại thủ đô mới,https://tuoitre.vn/indonesia-to-chuc-quoc-khanh-tai-thu-do-moi-20240817003331235.htm
"Rộ tin Ukraine lên kế hoạch dùng 'bom bẩn', tấn công nhà máy điện hạt nhân",https://tuoitre.vn/ro-tin-ukraine-len-ke-hoach-dung-bom-ban-tan-cong-nha-may-dien-hat-nhan-20240817070341445.htm
Tin tức thế giới 17-8: Mỹ cảnh báo Iran gặp hậu quả thảm khốc nếu đánh Israel,https://tuoitre.vn/tin-tuc-the-gioi-17-8-my-canh-bao-iran-gap-hau-qua-tham-khoc-neu-danh-israel-2024081705285171.htm
Đời thường sành điệu của tân Thủ tướng Thái Lan Paetongtarn Shinawatra,https://tuoitre.vn/doi-thuong-sanh-dieu-cua-tan-thu-tuong-thai-lan-paetongtarn-shinawatra-20240816220114359.htm
EU dọa trừng phạt quan chức Chính phủ Israel vì bạo lực ở Bờ Tây,https://tuoitre.vn/eu-doa-trung-phat-quan-chuc-chinh-phu-israel-vi-bao-luc-o-bo-tay-20240816205501852.htm
Nga tố Ukraine tấn công Donetsk khiến trung tâm thương mại chìm trong biển lửa,https://tuoitre.vn/nga-to-ukraine-tan-cong-donetsk-khien-trung-tam-thuong-mai-chim-trong-bien-lua-20240816200020575.htm
"Bắt hướng dẫn viên người Việt trong vụ 6 người chết ở Thái Lan, do hành nghề trái phép",https://tuoitre.vn/bat-huong-dan-vien-nguoi-viet-trong-vu-6-nguoi-chet-o-thai-lan-do-hanh-nghe-trai-phep-20240816182613022.htm
Quan chức Nga tố Mỹ và NATO hỗ trợ Ukraine tấn công vùng Kursk,https://tuoitre.vn/quan-chuc-nga-to-my-va-nato-ho-tro-ukraine-tan-cong-vung-kursk-20240816165744655.htm
"Việt Nam muốn đẩy mạnh hợp tác nguồn nước, dữ liệu thủy văn sông Mekong - Lan Thương",https://tuoitre.vn/viet-nam-muon-day-manh-hop-tac-nguon-nuoc-du-lieu-thuy-van-song-mekong-lan-thuong-20240816175347492.htm
Gạo ở Tokyo 'cháy hàng' do người dân lo tích trữ,https://tuoitre.vn/gao-o-tokyo-chay-hang-do-nguoi-dan-lo-tich-tru-20240816172935983.htm
Ông Thaksin gọi điện chúc mừng con gái đắc cử thủ tướng Thái Lan,https://tuoitre.vn/ong-thaksin-goi-dien-chuc-mung-con-gai-dac-cu-thu-tuong-thai-lan-20240816172108341.htm
Binh sĩ Nga húc đầu vào drone của Ukraine,https://tuoitre.vn/binh-si-nga-huc-dau-vao-drone-cua-ukraine-20240816143935319.htm
Hàn Quốc gắt gao dẹp loạn ‘đi bão’ bằng xe máy trong Ngày Giải phóng 15-8,https://tuoitre.vn/han-quoc-gat-gao-dep-loan-di-bao-bang-xe-may-trong-ngay-giai-phong-15-8-2024081612313319.htm
Chân dung tân Thủ tướng Thái Lan Paetongtarn Shinawatra,https://tuoitre.vn/chan-dung-tan-thu-tuong-thai-lan-paetongtarn-shinawatra-2024081610172053.htm
Bà Paetongtarn Shinawatra trở thành thủ tướng trẻ nhất Thái Lan,https://tuoitre.vn/ba-paetongtarn-shinawatra-tro-thanh-thu-tuong-tre-nhat-thai-lan-20240816122549195.htm
Ukraine xâm nhập vùng Kursk liệu có là bước ngoặt nguy hiểm?,https://tuoitre.vn/ukraine-xam-nhap-vung-kursk-lieu-co-la-buoc-ngoat-nguy-hiem-20240816080339558.htm
Lãnh đạo Nga - Triều Tiên gửi thư cho nhau mừng Ngày Giải phóng 15-8,https://tuoitre.vn/lanh-dao-nga-trieu-tien-gui-thu-cho-nhau-mung-ngay-giai-phong-15-8-20240816104606517.htm
"Người Israel tấn công dân Palestine tại Bờ Tây, Nhà Trắng lên án",https://tuoitre.vn/nguoi-israel-tan-cong-dan-palestine-tai-bo-tay-nha-trang-len-an-20240816101807918.htm
"Đại sứ Hùng Ba: Tổng Bí thư, Chủ tịch nước Tô Lâm rất quan tâm phát triển quan hệ Việt - Trung",https://tuoitre.vn/dai-su-hung-ba-tong-bi-thu-chu-tich-nuoc-to-lam-rat-quan-tam-phat-trien-quan-he-viet-trung-20240816093030951.htm
"Máy bay ném bom siêu thanh của Nga rơi ở Siberia, một phi công thiệt mạng",https://tuoitre.vn/may-bay-nem-bom-sieu-thanh-cua-nga-roi-o-siberia-mot-phi-cong-thiet-mang-20240816102550429.htm
Nga lập hội đồng điều phối an ninh ở 3 vùng biên giới,https://tuoitre.vn/nga-lap-hoi-dong-dieu-phoi-an-ninh-o-3-vung-bien-gioi-20240816095800845.htm
Hôm nay Thái Lan bầu thủ tướng mới,https://tuoitre.vn/hom-nay-thai-lan-bau-thu-tuong-moi-20240816082256786.htm
Học miễn phí tại 1.000 trường tư Indonesia,https://tuoitre.vn/hoc-mien-phi-tai-1-000-truong-tu-indonesia-202408160809419.htm
Chiến dịch tranh cử của ông Trump có tháng tồi tệ nhất trong năm,https://tuoitre.vn/chien-dich-tranh-cu-cua-ong-trump-co-thang-toi-te-nhat-trong-nam-20240815220457636.htm
"Ukraine lập văn phòng chỉ huy ở Kursk, chiếm thị trấn Sudzha",https://tuoitre.vn/ukraine-lap-van-phong-chi-huy-o-kursk-chiem-thi-tran-sudzha-20240815203725146.htm
"Tổng Bí thư, Chủ tịch nước Tô Lâm thăm Trung Quốc: Mốc son mới trong quan hệ song phương",https://tuoitre.vn/tong-bi-thu-chu-tich-nuoc-to-lam-tham-trung-quoc-moc-son-moi-trong-quan-he-song-phuong-20240815185259292.htm
"Tàu Hải quân Hoàng gia Canada thăm TP.HCM, tăng cường cam kết ở Ấn Độ Dương - Thái Bình Dương",https://tuoitre.vn/tau-hai-quan-hoang-gia-canada-tham-tp-hcm-tang-cuong-cam-ket-o-an-do-duong-thai-binh-duong-20240815173951921.htm
Con gái ông Thaksin trở thành ứng viên thủ tướng Thái Lan,https://tuoitre.vn/con-gai-ong-thaksin-tro-thanh-ung-vien-thu-tuong-thai-lan-20240815174413118.htm
Nhật Bản bỏ cảnh báo 'siêu động đất' sau một tuần,https://tuoitre.vn/nhat-ban-bo-canh-bao-sieu-dong-dat-sau-mot-tuan-20240815162555757.htm
Một số nước NATO công khai ủng hộ Ukraine tấn công vùng Kursk,https://tuoitre.vn/mot-so-nuoc-nato-cong-khai-ung-ho-ukraine-tan-cong-vung-kursk-20240815145949555.htm
Ấn Độ ra mắt ứng dụng ngăn voi hoang dã đụng độ với con người,https://tuoitre.vn/an-do-ra-mat-ung-dung-ngan-voi-hoang-da-dung-do-voi-con-nguoi-20240815140754701.htm
"Tổng Bí thư, Chủ tịch nước Tô Lâm và phu nhân sắp thăm cấp nhà nước Trung Quốc",https://tuoitre.vn/tong-bi-thu-chu-tich-nuoc-to-lam-va-phu-nhan-sap-tham-cap-nha-nuoc-trung-quoc-20240814110020638.htm
Việt Nam gửi điện thăm hỏi tình hình lũ lụt kéo dài tại Triều Tiên,https://tuoitre.vn/viet-nam-gui-dien-tham-hoi-tinh-hinh-lu-lut-keo-dai-tai-trieu-tien-20240815124449922.htm
Người ngồi tù oan lâu nhất thế giới được bồi thường hơn 7 triệu USD,https://tuoitre.vn/nguoi-ngoi-tu-oan-lau-nhat-the-gioi-duoc-boi-thuong-hon-7-trieu-usd-20240815122841073.htm
Thái Lan kêu gọi người dân không cho người ăn xin tiền,https://tuoitre.vn/thai-lan-keu-goi-nguoi-dan-khong-cho-nguoi-an-xin-tien-20240815120416091.htm
Vì sao WHO ban bố tình trạng khẩn cấp toàn cầu đậu mùa khỉ?,https://tuoitre.vn/who-ban-bo-tinh-trang-khan-cap-toan-cau-vi-dau-mua-khi-20240815101425434.htm
"Nga bỏ tù nhóm 11 người vì tin Liên Xô còn tồn tại, từ chối công nhận Nga",https://tuoitre.vn/nga-bo-tu-nhom-xo-viet-voi-toi-danh-cuc-doan-20240815101124854.htm
"Tấn công Kursk, Ukraine liệu có thành công khôi phục hòa bình?",https://tuoitre.vn/tan-cong-kursk-ukraine-lieu-co-thanh-cong-khoi-phuc-hoa-binh-20240815075114386.htm
Xem cách Singapore chăm chút động lực phát triển,https://tuoitre.vn/xem-cach-singapore-cham-chut-dong-luc-phat-trien-2024081508001301.htm
Axios: Thủ tướng Israel gọi cho ông Trump nhờ hiến kế ở Dải Gaza,https://tuoitre.vn/axios-thu-tuong-israel-goi-cho-ong-trump-nho-hien-ke-o-dai-gaza-20240815080934793.htm
Tin tức thế giới ngày 15-8: Ukraine khoe bắt nhiều tù binh ở vùng Kursk; Nga nói tình hình đã ổn,https://tuoitre.vn/tin-tuc-the-gioi-ngay-15-8-ukraine-khoe-bat-nhieu-tu-binh-o-vung-kursk-nga-noi-tinh-hinh-da-on-20240815055844237.htm
"Tính lập chính quyền quân quản, Ukraine muốn kiểm soát vùng Kursk lâu dài?",https://tuoitre.vn/tinh-lap-chinh-quyen-quan-quan-ukraine-muon-kiem-soat-vung-kursk-lau-dai-20240814215316391.htm
Dân Trung Quốc 'đổ xô' sang Malaysia vì chương trình thị thực mới?,https://tuoitre.vn/dan-trung-quoc-do-xo-sang-malaysia-vi-chuong-trinh-thi-thuc-moi-20240814133440632.htm
Con gái ông Thaksin trước cơ hội trở thành thủ tướng trẻ nhất lịch sử Thái Lan,https://tuoitre.vn/con-gai-ong-thaksin-truoc-co-hoi-tro-thanh-thu-tuong-tre-nhat-lich-su-thai-lan-20240814210023642.htm
Giá dầu thế giới tăng giữa căng thẳng leo thang ở Trung Đông,https://tuoitre.vn/gia-dau-the-gioi-tang-giua-cang-thang-leo-thang-o-trung-dong-20240814192554944.htm
"Ukraine mở đợt tập kích lớn chưa từng có, tiến sâu hơn vào vùng Kursk",https://tuoitre.vn/ukraine-mo-dot-tap-kich-lon-chua-tung-co-tien-sau-hon-vao-vung-kursk-20240814185616822.htm
Các ứng viên tiềm năng kế nhiệm Thủ tướng Nhật Bản Kishida,https://tuoitre.vn/cac-ung-vien-tiem-nang-ke-nhiem-thu-tuong-nhat-ban-kishida-20240814181946395.htm
Ukraine tuyên bố bắn hạ tiêm kích Su-34 của Nga ở Kursk,https://tuoitre.vn/ukraine-tuyen-bo-ban-ha-tiem-kich-su-34-cua-nga-o-kursk-20240814180806875.htm
"Thủ tướng Thái Lan tôn trọng phán quyết bãi nhiệm của tòa án, nói bản thân trung thực",https://tuoitre.vn/thu-tuong-thai-lan-ton-trong-phan-quyet-bai-nhiem-cua-toa-an-noi-ban-than-trung-thuc-20240814164932578.htm
Tòa án bãi nhiệm Thủ tướng Thái Lan Srettha Thavisin vì bổ nhiệm sai người,https://tuoitre.vn/toa-an-bai-nhiem-thu-tuong-thai-lan-srettha-thavisin-vi-bo-nhiem-sai-nguoi-20240814160540171.htm
Nghiệp đoàn ô tô Mỹ kiện ông Trump và tỉ phú Elon Musk sau buổi phỏng vấn trên X,https://tuoitre.vn/nghiep-doan-o-to-my-kien-ong-trump-va-ti-phu-elon-musk-sau-buoi-phong-van-tren-x-20240814150801663.htm
Nga: Tuyên bố tình trạng khẩn cấp ở vùng Belgorod,https://tuoitre.vn/nga-tuyen-bo-tinh-trang-khan-cap-o-vung-belgorod-20240814143100071.htm
Ukraine nói xâm nhập vùng Kursk nhằm vô hiệu hóa năng lực tấn công tầm xa của Nga,https://tuoitre.vn/ukraine-noi-xam-nhap-vung-kursk-nham-vo-hieu-hoa-nang-luc-tan-cong-tam-xa-cua-nga-20240814104901774.htm
Thủ tướng Nhật Bản Kishida Fumio sẽ thôi chức sau bầu cử vào tháng 9,https://tuoitre.vn/thu-tuong-nhat-ban-kishida-fumio-se-thoi-chuc-sau-bau-cu-vao-thang-9-20240814112855696.htm
Cựu thủ tướng Bangladesh kêu gọi người dân kỷ niệm ngày cha bà bị ám sát,https://tuoitre.vn/cuu-thu-tuong-bangladesh-keu-goi-nguoi-dan-ky-niem-ngay-cha-ba-bi-am-sat-20240814102953388.htm
Đại sứ New Zealand xin được làm ở Việt Nam,https://tuoitre.vn/dai-su-new-zealand-xin-duoc-lam-o-viet-nam-20240814100054224.htm
Nga rút bớt quân từ Ukraine về tăng viện cho vùng Kursk,https://tuoitre.vn/nga-rut-quan-bot-quan-tu-ukraine-ve-tang-vien-cho-vung-kursk-20240814094056739.htm
Hezbollah tấn công các căn cứ quân sự ở miền bắc Israel,https://tuoitre.vn/hezbollah-tan-cong-cac-can-cu-quan-su-o-mien-bac-israel-2024081408193506.htm
Ông Trump tranh cử trên X có thay đổi cục diện hiện tại?,https://tuoitre.vn/ong-trump-tranh-cu-tren-x-co-thay-doi-cuc-dien-hien-tai-20240814081920435.htm
Iran tập trận tăng cường năng lực phòng thủ cho hải quân,https://tuoitre.vn/iran-tap-tran-tang-cuong-nang-luc-phong-thu-cho-hai-quan-20240814062851877.htm
"Ukraine tuyên bố kiểm soát 74 khu định cư ở Kursk, úp mở 'bước tiếp theo'",https://tuoitre.vn/ukraine-tuyen-bo-kiem-soat-74-khu-dinh-cu-o-kursk-up-mo-buoc-tiep-theo-20240814071552851.htm
Tin tức thế giới 14-8: Mỹ phủ nhận liên quan vụ Ukraine tấn công Kursk; Kiev hé lộ lý do tấn công,https://tuoitre.vn/tin-tuc-the-gioi-14-8-my-phu-nhan-lien-quan-vu-ukraine-tan-cong-kursk-kiev-he-lo-ly-do-tan-cong-20240814052155917.htm
Ukraine nói không muốn chiếm giữ lãnh thổ Nga,https://tuoitre.vn/ukraine-noi-khong-muon-chiem-giu-lanh-tho-nga-2024081322472516.htm
Thủ tướng Phạm Minh Chính tiếp đại sứ Nhật Bản và New Zealand,https://tuoitre.vn/thu-tuong-pham-minh-chinh-tiep-dai-su-nhat-ban-va-new-zealand-2024081321542163.htm
"Hàng ngàn bác sĩ khắp Ấn Độ đình công, chuyện gì đang xảy ra?",https://tuoitre.vn/hang-ngan-bac-si-khap-an-do-dinh-cong-chuyen-gi-dang-xay-ra-20240813204000911.htm
Iran rò rỉ điều kiện để không tấn công Israel,https://tuoitre.vn/iran-ro-ri-dieu-kien-de-khong-tan-cong-israel-2024081320324794.htm
Chỉ huy tàu ngầm Anh bị sa thải vì hành vi 'không thể chấp nhận được' với cấp dưới,https://tuoitre.vn/chi-huy-tau-ngam-anh-bi-sa-thai-vi-hanh-vi-khong-the-chap-nhan-duoc-voi-cap-duoi-20240813200147259.htm
"Nga tấn công Ukraine dữ dội, quyết thắng ‘ván cược’ vùng Kursk",https://tuoitre.vn/nga-tan-cong-ukraine-du-doi-quyet-thang-van-cuoc-vung-kursk-20240813195623477.htm
Báo Anh: Nga huấn luyện hải quân tấn công châu Âu bằng tên lửa hạt nhân,https://tuoitre.vn/bao-anh-nga-huan-luyen-hai-quan-tan-cong-chau-au-bang-ten-lua-hat-nhan-20240813185017682.htm
"Việt Nam sẽ hoàn thiện các phương án bảo hộ công dân tại Israel, Iran, Lebanon",https://tuoitre.vn/viet-nam-se-hoan-thien-cac-phuong-an-bao-ho-cong-dan-tai-israel-iran-lebanon-20240813183851346.htm
Tokyo triển khai hệ thống AI ứng phó nhanh với động đất,https://tuoitre.vn/tokyo-trien-khai-he-thong-ai-ung-pho-nhanh-voi-dong-dat-2024081317571185.htm
"Các nước châu Âu kêu gọi không tấn công Israel, Iran thẳng thừng bác bỏ",https://tuoitre.vn/cac-nuoc-chau-au-keu-goi-khong-tan-cong-israel-iran-thang-thung-bac-bo-20240813162326506.htm
"Thượng nghị sĩ Mỹ Graham gọi vụ Ukraine xâm nhập vùng Kursk là 'táo bạo, đẹp đẽ'",https://tuoitre.vn/thuong-nghi-si-my-graham-goi-vu-ukraine-xam-nhap-vung-kursk-la-tao-bao-dep-de-20240813140140866.htm
Công chúa Thái Lan thăm Việt Nam,https://tuoitre.vn/cong-chua-thai-lan-tham-viet-nam-20240813141655183.htm
"Trung Quốc thử nghiệm drone giao hàng nặng 2 tấn, đẩy mạnh kinh tế tầm thấp",https://tuoitre.vn/trung-quoc-thu-nghiem-drone-giao-hang-nang-2-tan-day-manh-kinh-te-tam-thap-20240813134049281.htm
COVID-19 gia tăng rộng khắp nước Mỹ,https://tuoitre.vn/covid-19-gia-tang-rong-khap-nuoc-my-20240813141525495.htm
"Nga triển khai thêm binh sĩ đến vùng Kursk, Ukraine chờ... phương Tây",https://tuoitre.vn/nga-trien-khai-them-binh-si-den-vung-kursk-ukraine-cho-phuong-tay-2024081312522679.htm
"Ông Musk phỏng vấn ông Trump: EU quan ngại, phe bà Harris chỉ trích",https://tuoitre.vn/ong-musk-phong-van-ong-trump-eu-quan-ngai-phe-ba-harris-chi-trich-20240813121441944.htm
"Israel cảnh giác cao độ, Mỹ nhờ Thổ Nhĩ Kỳ thuyết phục Iran",https://tuoitre.vn/israel-canh-giac-cao-do-my-nho-tho-nhi-ky-thuyet-phuc-iran-20240813120011879.htm
Ukraine kiểm soát 1.000km² lãnh thổ Nga và mệnh lệnh 'đánh bật kẻ thù' của ông Putin,https://tuoitre.vn/ukraine-kiem-soat-1-000-km2-lanh-tho-nga-va-menh-lenh-danh-bat-ke-thu-cua-ong-putin-2024081310371412.htm
"Thời bão giá, nhà hàng đầu tư vào 'giá trị'",https://tuoitre.vn/thoi-bao-gia-nha-hang-dau-tu-vao-gia-tri-20240813102705621.htm
Ông Trump nói gì trong cuộc phỏng vấn với tỉ phú Elon Musk?,https://tuoitre.vn/ong-trump-noi-gi-trong-cuoc-phong-van-voi-ti-phu-elon-musk-20240813092834118.htm
Bão Mặt trời nghiêm trọng lại tấn công Trái đất,https://tuoitre.vn/bao-mat-troi-nghiem-trong-lai-tan-cong-trai-dat-20240813095727693.htm
"Mỹ tố Iran đang nỗ lực can thiệp bầu cử, cảnh báo hậu quả",https://tuoitre.vn/my-to-iran-dang-no-luc-can-thiep-bau-cu-canh-bao-hau-qua-20240813075015803.htm
Tỉ phú Ba Lan đòi kiện Meta vì quảng cáo giả mạo,https://tuoitre.vn/ti-phu-ba-lan-doi-kien-meta-vi-quang-cao-gia-mao-20240813085618906.htm
Chiến sự ở Kursk: Chờ bước ngoặt,https://tuoitre.vn/chien-su-o-kursk-cho-buoc-ngoat-20240813075119846.htm
Phỏng vấn ông Trump trên X bắt đầu sau trục trặc kỹ thuật,https://tuoitre.vn/phong-van-ong-trump-tren-x-bat-dau-sau-truc-trac-ky-thuat-20240813072952395.htm
Tin tức thế giới 13-8: Ukraine chiếm 1.000km² đất Nga; Mỹ dự đoán Iran đánh Israel tuần này,https://tuoitre.vn/tin-tuc-the-gioi-13-8-ukraine-chiem-1-000-km2-dat-nga-my-du-doan-iran-danh-israel-tuan-nay-202408130640513.htm
Đại tướng Phan Văn Giang dự Diễn đàn Army-2024 ở Nga,https://tuoitre.vn/dai-tuong-phan-van-giang-du-dien-dan-army-2024-o-nga-20240813062510285.htm
Nga dựng tượng vinh danh các chiến sĩ tình nguyện quốc tế Việt Nam,https://tuoitre.vn/nga-dung-tuong-vinh-danh-cac-chien-si-tinh-nguyen-quoc-te-viet-nam-20240813055144839.htm
Thủ tướng Israel khẩu chiến với Bộ trưởng Quốc phòng vì Dải Gaza,https://tuoitre.vn/thu-tuong-israel-khau-chien-voi-bo-truong-quoc-phong-vi-dai-gaza-20240813001405088.htm
Phó tổng thống Iran từ chức vì có con mang quốc tịch Mỹ,https://tuoitre.vn/pho-tong-thong-iran-tu-chuc-vi-co-con-mang-quoc-tich-my-20240812215425197.htm
Tỉ lệ tử vong do ung thư ở nam tăng 93% vào năm 2050,https://tuoitre.vn/ti-le-tu-vong-do-ung-thu-o-nam-tang-93-vao-nam-2050-20240812212226405.htm
"Ukraine tiến sâu vào lãnh thổ Nga 12km, ông Putin tuyên bố sẽ đánh bật",https://tuoitre.vn/ukraine-tien-sau-vao-lanh-tho-nga-12km-ong-putin-tuyen-bo-se-danh-bat-20240812205650483.htm
Tỉ phú Elon Musk sắp phỏng vấn tỉ phú Trump trên mạng X,https://tuoitre.vn/ti-phu-elon-musk-sap-phong-van-ti-phu-trump-tren-mang-x-20240812193101197.htm
"Úc ký thỏa thuận 50 năm, xử lý nhiên liệu cho tàu ngầm hạt nhân Anh, Mỹ",https://tuoitre.vn/uc-ky-thoa-thuan-50-nam-xu-ly-nhien-lieu-cho-tau-ngam-hat-nhan-anh-my-20240812182112587.htm
Chính phủ Indonesia lần đầu họp nội các ở thủ đô mới,https://tuoitre.vn/chinh-phu-indonesia-lan-dau-hop-noi-cac-o-thu-do-moi-20240812161948979.htm
"Tổng Bí thư, Chủ tịch nước Tô Lâm tiếp đại sứ các nước trình quốc thư",https://tuoitre.vn/tong-bi-thu-chu-tich-nuoc-to-lam-tiep-dai-su-cac-nuoc-trinh-quoc-thu-20240812142430341.htm
"Bị làm khó ở Kursk, Nga sẽ đánh phủ đầu hay phân tán quân Ukraine?",https://tuoitre.vn/bi-lam-kho-o-kursk-nga-se-danh-phu-dau-hay-phan-tan-quan-ukraine-20240812122844206.htm
"Sau Kursk, Nga sơ tán dân tại Belgorod trước nguy cơ Ukraine tấn công",https://tuoitre.vn/sau-kursk-nga-so-tan-dan-tai-belgorod-truoc-nguy-co-ukraine-tan-cong-20240812125201999.htm
"Máy bay điện E9X bay 800km, giảm 90% khí thải",https://tuoitre.vn/may-bay-dien-e9x-bay-800km-giam-90-khi-thai-20240812111150597.htm
Động thái hiếm của Mỹ: Công bố điều tàu ngầm USS Georgia tới Trung Đông,https://tuoitre.vn/dong-thai-hiem-cua-my-cong-bo-dieu-tau-ngam-uss-georgia-toi-trung-dong-2024081211080802.htm
"Ấn Độ: Hứa cưới để lừa phụ nữ 'lên giường', bị bỏ tù 10 năm",https://tuoitre.vn/an-do-hua-cuoi-de-lua-phu-nu-len-giuong-bi-bo-tu-10-nam-20240812091009044.htm
"Trực thăng đâm vào nóc khách sạn Úc: Tiếng động như bom nổ, phi công tử nạn",https://tuoitre.vn/truc-thang-dam-vao-noc-khach-san-uc-tieng-dong-nhu-bom-no-phi-cong-tu-nan-20240812094503885.htm
